"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.31792,588.11,154.57,0,0,4.6618e+05,2.7609,1,0,0,0.001,0.0005
0.31794,588.11,154.57,-0.0063811,0,4.6618e+05,2.7609,1,0.00028,0.00028,0.001,0.0005
0.31795,588.11,154.58,-0.012764,0,4.6618e+05,2.761,1,0.00056,0.00056,0.001,0.0005
0.31796,588.11,154.59,-0.019149,0,4.6618e+05,2.761,1,0.00084,0.00084,0.001,0.0005
0.31797,588.11,154.59,-0.025535,0,4.6618e+05,2.761,1,0.00112,0.00112,0.001,0.0005
0.31799,588.11,154.6,-0.031924,0,4.6618e+05,2.761,1,0.0014,0.0014,0.001,0.0005
0.318,588.1,154.6,-0.038314,0,4.6618e+05,2.761,1,0.00168,0.00168,0.001,0.0005
0.31805,588.1,154.63,-0.042717,0,4.6617e+05,2.7609,1,0.00196,0.00196,0.001,0.0005
0.31812,588.09,154.66,-0.04681,0,4.6615e+05,2.7609,1,0.00224,0.00224,0.001,0.0005
0.31818,588.08,154.69,-0.050903,0,4.6613e+05,2.7608,1,0.00252,0.00252,0.001,0.0005
0.31824,588.08,154.72,-0.054998,0,4.6611e+05,2.7607,1,0.0028,0.0028,0.001,0.0005
0.3183,588.07,154.75,-0.059094,0,4.6609e+05,2.7606,1,0.00308,0.00308,0.001,0.0005
0.31836,588.06,154.78,-0.06319,0,4.6607e+05,2.7605,1,0.00336,0.00336,0.001,0.0005
0.31848,588.05,154.83,-0.065485,0,4.6603e+05,2.7603,1,0.00364,0.00364,0.001,0.0005
0.31861,588.03,154.89,-0.067222,0,4.6597e+05,2.7601,1,0.00392,0.00392,0.001,0.0005
0.31875,588.02,154.96,-0.068959,0,4.6592e+05,2.7599,1,0.0042,0.0042,0.001,0.0005
0.31888,588,155.02,-0.070697,0,4.6587e+05,2.7596,1,0.00448,0.00448,0.001,0.0005
0.31901,587.98,155.08,-0.072435,0,4.6581e+05,2.7594,1,0.00476,0.00476,0.001,0.0005
0.31915,587.97,155.15,-0.074173,0,4.6576e+05,2.7591,1,0.00504,0.00504,0.001,0.0005
0.31932,587.94,155.23,-0.07656,0,4.6569e+05,2.7588,1,0.00532,0.00532,0.001,0.0005
0.31952,587.92,155.32,-0.079227,0,4.656e+05,2.7584,1,0.0056,0.0056,0.001,0.0005
0.31971,587.89,155.41,-0.081895,0,4.6552e+05,2.7581,1,0.00588,0.00588,0.001,0.0005
0.31991,587.87,155.5,-0.084564,0,4.6544e+05,2.7577,1,0.00616,0.00616,0.001,0.0005
0.3201,587.84,155.59,-0.087235,0,4.6536e+05,2.7573,1,0.00644,0.00644,0.001,0.0005
0.3203,587.82,155.68,-0.089907,0,4.6528e+05,2.757,1,0.00672,0.00672,0.001,0.0005
0.32052,587.79,155.79,-0.09326,0,4.6518e+05,2.7566,1,0.007,0.007,0.001,0.0005
0.32075,587.76,155.9,-0.096939,0,4.6508e+05,2.7561,1,0.00728,0.00728,0.001,0.0005
0.32099,587.73,156.01,-0.10062,0,4.6498e+05,2.7557,1,0.00756,0.00756,0.001,0.0005
0.32123,587.7,156.12,-0.1043,0,4.6488e+05,2.7552,1,0.00784,0.00784,0.001,0.0005
0.32146,587.66,156.23,-0.10799,0,4.6478e+05,2.7548,1,0.00812,0.00812,0.001,0.0005
0.3217,587.63,156.34,-0.11168,0,4.6469e+05,2.7543,1,0.0084,0.0084,0.001,0.0005
0.32196,587.6,156.46,-0.11626,0,4.6458e+05,2.7538,1,0.00868,0.00868,0.001,0.0005
0.32223,587.57,156.59,-0.12123,0,4.6447e+05,2.7533,1,0.00896,0.00896,0.001,0.0005
0.3225,587.53,156.72,-0.1262,0,4.6436e+05,2.7528,1,0.00924,0.00924,0.001,0.0005
0.32277,587.5,156.84,-0.13118,0,4.6424e+05,2.7523,1,0.00952,0.00952,0.001,0.0005
0.32304,587.47,156.97,-0.13616,0,4.6413e+05,2.7518,1,0.0098,0.0098,0.001,0.0005
0.3233,587.43,157.09,-0.14114,0,4.6402e+05,2.7513,1,0.01008,0.01008,0.001,0.0005
0.3236,587.4,157.23,-0.14754,0,4.639e+05,2.7508,1,0.01036,0.01036,0.001,0.0005
0.3239,587.36,157.37,-0.15439,0,4.6378e+05,2.7503,1,0.01064,0.01064,0.001,0.0005
0.32419,587.33,157.51,-0.16125,0,4.6366e+05,2.7497,1,0.01092,0.01092,0.001,0.0005
0.32449,587.29,157.65,-0.16811,0,4.6354e+05,2.7492,1,0.0112,0.0112,0.001,0.0005
0.32479,587.25,157.79,-0.17497,0,4.6342e+05,2.7486,1,0.01148,0.01148,0.001,0.0005
0.32509,587.22,157.93,-0.18184,0,4.633e+05,2.7481,1,0.01176,0.01176,0.001,0.0005
0.32541,587.18,158.08,-0.19059,0,4.6318e+05,2.7475,1,0.01204,0.01204,0.001,0.0005
0.32573,587.14,158.24,-0.19962,0,4.6305e+05,2.7469,1,0.01232,0.01232,0.001,0.0005
0.32606,587.11,158.39,-0.20866,0,4.6293e+05,2.7464,1,0.0126,0.0126,0.001,0.0005
0.32638,587.07,158.54,-0.2177,0,4.628e+05,2.7458,1,0.01288,0.01288,0.001,0.0005
0.3267,587.03,158.69,-0.22675,0,4.6268e+05,2.7453,1,0.01316,0.01316,0.001,0.0005
0.32703,586.99,158.84,-0.23585,0,4.6255e+05,2.7447,1,0.01344,0.01344,0.001,0.0005
0.32737,586.95,159,-0.24648,0,4.6243e+05,2.7441,1,0.01372,0.01372,0.001,0.0005
0.32771,586.92,159.17,-0.25711,0,4.623e+05,2.7435,1,0.014,0.014,0.001,0.0005
0.32806,586.88,159.33,-0.26774,0,4.6218e+05,2.743,1,0.01428,0.01428,0.001,0.0005
0.3284,586.84,159.49,-0.27839,0,4.6205e+05,2.7424,1,0.01456,0.01456,0.001,0.0005
0.32874,586.8,159.65,-0.28904,0,4.6192e+05,2.7418,1,0.01484,0.01484,0.001,0.0005
0.32909,586.77,159.81,-0.29979,0,4.618e+05,2.7413,1,0.01512,0.01512,0.001,0.0005
0.32944,586.73,159.98,-0.31083,0,4.6168e+05,2.7407,1,0.0154,0.0154,0.001,0.0005
0.3298,586.69,160.15,-0.32188,0,4.6155e+05,2.7402,1,0.01568,0.01568,0.001,0.0005
0.33016,586.66,160.32,-0.33294,0,4.6143e+05,2.7396,1,0.01596,0.01596,0.001,0.0005
0.33051,586.62,160.49,-0.344,0,4.6131e+05,2.739,1,0.01624,0.01624,0.001,0.0005
0.33087,586.58,160.65,-0.35508,0,4.6118e+05,2.7385,1,0.01652,0.01652,0.001,0.0005
0.33123,586.55,160.82,-0.36606,0,4.6106e+05,2.7379,1,0.0168,0.0168,0.001,0.0005
0.3316,586.51,161,-0.37696,0,4.6095e+05,2.7374,1,0.01708,0.01708,0.001,0.0005
0.33197,586.48,161.17,-0.38787,0,4.6083e+05,2.7368,1,0.01736,0.01736,0.001,0.0005
0.33233,586.44,161.34,-0.39878,0,4.6071e+05,2.7363,1,0.01764,0.01764,0.001,0.0005
0.3327,586.41,161.52,-0.40971,0,4.6059e+05,2.7358,1,0.01792,0.01792,0.001,0.0005
0.33307,586.37,161.69,-0.42063,0,4.6047e+05,2.7352,1,0.0182,0.0182,0.001,0.0005
0.33344,586.34,161.87,-0.43134,0,4.6035e+05,2.7347,1,0.01848,0.01848,0.001,0.0005
0.33381,586.31,162.04,-0.44201,0,4.6024e+05,2.7342,1,0.01876,0.01876,0.001,0.0005
0.33419,586.27,162.22,-0.45269,0,4.6013e+05,2.7336,1,0.01904,0.01904,0.001,0.0005
0.33456,586.24,162.4,-0.46337,0,4.6001e+05,2.7331,1,0.01932,0.01932,0.001,0.0005
0.33494,586.21,162.58,-0.47406,0,4.599e+05,2.7326,1,0.0196,0.0196,0.001,0.0005
0.33532,586.18,162.76,-0.48474,0,4.5978e+05,2.732,1,0.01988,0.01988,0.001,0.0005
0.3357,586.15,162.94,-0.49535,0,4.5967e+05,2.7315,1,0.02016,0.02016,0.001,0.0005
0.33609,586.12,163.12,-0.50597,0,4.5956e+05,2.731,1,0.02044,0.02044,0.001,0.0005
0.33647,586.09,163.3,-0.5166,0,4.5945e+05,2.7305,1,0.02072,0.02072,0.001,0.0005
0.33686,586.06,163.49,-0.52724,0,4.5934e+05,2.73,1,0.021,0.021,0.001,0.0005
0.33724,586.03,163.67,-0.53788,0,4.5923e+05,2.7294,1,0.02128,0.02128,0.001,0.0005
0.33763,586,163.85,-0.54851,0,4.5911e+05,2.7289,1,0.02156,0.02156,0.001,0.0005
0.33803,585.97,164.04,-0.55913,0,4.59e+05,2.7284,1,0.02184,0.02184,0.001,0.0005
0.33843,585.94,164.23,-0.56977,0,4.5889e+05,2.7279,1,0.02212,0.02212,0.001,0.0005
0.33883,585.91,164.42,-0.58041,0,4.5878e+05,2.7273,1,0.0224,0.0224,0.001,0.0005
0.33923,585.88,164.61,-0.59105,0,4.5867e+05,2.7268,1,0.02268,0.02268,0.001,0.0005
0.33963,585.85,164.8,-0.60167,0,4.5856e+05,2.7263,1,0.02296,0.02296,0.001,0.0005
0.34005,585.83,165,-0.612,0,4.5844e+05,2.7257,1,0.02324,0.02324,0.001,0.0005
0.34047,585.8,165.2,-0.62234,0,4.5833e+05,2.7252,1,0.02352,0.02352,0.001,0.0005
0.34089,585.77,165.4,-0.63269,0,4.5822e+05,2.7246,1,0.0238,0.0238,0.001,0.0005
0.3413,585.74,165.6,-0.64304,0,4.581e+05,2.7241,1,0.02408,0.02408,0.001,0.0005
0.34172,585.71,165.8,-0.65341,0,4.5799e+05,2.7235,1,0.02436,0.02436,0.001,0.0005
0.34216,585.69,166.01,-0.66338,0,4.5787e+05,2.7229,1,0.02464,0.02464,0.001,0.0005
0.3426,585.66,166.22,-0.67316,0,4.5775e+05,2.7224,1,0.02492,0.02492,0.001,0.0005
0.34305,585.63,166.43,-0.68294,0,4.5763e+05,2.7218,1,0.0252,0.0252,0.001,0.0005
0.34349,585.6,166.64,-0.69272,0,4.5751e+05,2.7212,1,0.02548,0.02548,0.001,0.0005
0.34394,585.57,166.85,-0.70252,0,4.5739e+05,2.7206,1,0.02576,0.02576,0.001,0.0005
0.34439,585.54,167.07,-0.7121,0,4.5726e+05,2.72,1,0.02604,0.02604,0.001,0.0005
0.34487,585.51,167.29,-0.72096,0,4.5713e+05,2.7194,1,0.02632,0.02632,0.001,0.0005
0.34534,585.48,167.52,-0.72982,0,4.57e+05,2.7188,1,0.0266,0.0266,0.001,0.0005
0.34582,585.44,167.75,-0.73869,0,4.5687e+05,2.7181,1,0.02688,0.02688,0.001,0.0005
0.3463,585.41,167.98,-0.74757,0,4.5674e+05,2.7175,1,0.02716,0.02716,0.001,0.0005
0.34678,585.38,168.2,-0.75645,0,4.5661e+05,2.7169,1,0.02744,0.02744,0.001,0.0005
0.34728,585.34,168.44,-0.76457,0,4.5647e+05,2.7162,1,0.02772,0.02772,0.001,0.0005
0.3478,585.31,168.69,-0.77255,0,4.5633e+05,2.7155,1,0.028,0.028,0.001,0.0005
0.34831,585.27,168.93,-0.78054,0,4.5618e+05,2.7149,1,0.02828,0.02828,0.001,0.0005
0.34882,585.23,169.17,-0.78855,0,4.5604e+05,2.7142,1,0.02856,0.02856,0.001,0.0005
0.34933,585.2,169.42,-0.79655,0,4.559e+05,2.7135,1,0.02884,0.02884,0.001,0.0005
0.34987,585.16,169.67,-0.80423,0,4.5575e+05,2.7128,1,0.02912,0.02912,0.001,0.0005
0.35042,585.11,169.93,-0.8116,0,4.5559e+05,2.7121,1,0.0294,0.0294,0.001,0.0005
0.35096,585.07,170.19,-0.81898,0,4.5544e+05,2.7113,1,0.02968,0.02968,0.001,0.0005
0.35151,585.03,170.45,-0.82637,0,4.5528e+05,2.7106,1,0.02996,0.02996,0.001,0.0005
0.35206,584.99,170.71,-0.83377,0,4.5512e+05,2.7099,1,0.03024,0.03024,0.001,0.0005
0.35262,584.94,170.97,-0.84115,0,4.5497e+05,2.7091,1,0.03052,0.03052,0.001,0.0005
0.35321,584.9,171.25,-0.8485,0,4.548e+05,2.7083,1,0.0308,0.0308,0.001,0.0005
0.35379,584.85,171.53,-0.85585,0,4.5463e+05,2.7076,1,0.03108,0.03108,0.001,0.0005
0.35438,584.8,171.8,-0.86321,0,4.5446e+05,2.7068,1,0.03136,0.03136,0.001,0.0005
0.35496,584.75,172.08,-0.87059,0,4.5429e+05,2.706,1,0.03164,0.03164,0.001,0.0005
0.35554,584.7,172.36,-0.87797,0,4.5412e+05,2.7052,1,0.03192,0.03192,0.001,0.0005
0.35616,584.65,172.65,-0.88585,0,4.5395e+05,2.7044,1,0.0322,0.0322,0.001,0.0005
0.35678,584.6,172.94,-0.89374,0,4.5377e+05,2.7036,1,0.03248,0.03248,0.001,0.0005
0.35739,584.55,173.23,-0.90164,0,4.5359e+05,2.7028,1,0.03276,0.03276,0.001,0.0005
0.35801,584.49,173.52,-0.90955,0,4.5341e+05,2.7019,1,0.03304,0.03304,0.001,0.0005
0.35863,584.44,173.81,-0.91747,0,4.5323e+05,2.7011,1,0.03332,0.03332,0.001,0.0005
0.35927,584.38,174.11,-0.92633,0,4.5305e+05,2.7003,1,0.0336,0.0336,0.001,0.0005
0.35991,584.33,174.41,-0.93542,0,4.5286e+05,2.6994,1,0.03388,0.03388,0.001,0.0005
0.36055,584.27,174.72,-0.94453,0,4.5268e+05,2.6986,1,0.03416,0.03416,0.001,0.0005
0.3612,584.22,175.02,-0.95364,0,4.5249e+05,2.6977,1,0.03444,0.03444,0.001,0.0005
0.36184,584.16,175.32,-0.96277,0,4.523e+05,2.6969,1,0.03472,0.03472,0.001,0.0005
0.3625,584.1,175.64,-0.97302,0,4.5211e+05,2.696,1,0.035,0.035,0.001,0.0005
0.36316,584.04,175.95,-0.98385,0,4.5192e+05,2.6952,1,0.03528,0.03528,0.001,0.0005
0.36383,583.99,176.26,-0.9947,0,4.5173e+05,2.6943,1,0.03556,0.03556,0.001,0.0005
0.3645,583.93,176.58,-1.0056,0,4.5154e+05,2.6934,1,0.03584,0.03584,0.001,0.0005
0.36516,583.87,176.89,-1.0164,0,4.5135e+05,2.6926,1,0.03612,0.03612,0.001,0.0005
0.36584,583.81,177.21,-1.0285,0,4.5116e+05,2.6917,1,0.0364,0.0364,0.001,0.0005
0.36652,583.75,177.53,-1.0415,0,4.5097e+05,2.6908,1,0.03668,0.03668,0.001,0.0005
0.36721,583.7,177.85,-1.0544,0,4.5078e+05,2.6899,1,0.03696,0.03696,0.001,0.0005
0.36789,583.64,178.18,-1.0674,0,4.5059e+05,2.6891,1,0.03724,0.03724,0.001,0.0005
0.36858,583.58,178.5,-1.0805,0,4.504e+05,2.6882,1,0.03752,0.03752,0.001,0.0005
0.36927,583.52,178.83,-1.0945,0,4.5021e+05,2.6873,1,0.0378,0.0378,0.001,0.0005
0.36997,583.46,179.16,-1.1097,0,4.5002e+05,2.6865,1,0.03808,0.03808,0.001,0.0005
0.37067,583.41,179.49,-1.1249,0,4.4983e+05,2.6856,1,0.03836,0.03836,0.001,0.0005
0.37137,583.35,179.82,-1.14,0,4.4964e+05,2.6847,1,0.03864,0.03864,0.001,0.0005
0.37207,583.29,180.15,-1.1552,0,4.4946e+05,2.6839,1,0.03892,0.03892,0.001,0.0005
0.37278,583.24,180.48,-1.1715,0,4.4927e+05,2.683,1,0.0392,0.0392,0.001,0.0005
0.37349,583.18,180.82,-1.1887,0,4.4908e+05,2.6822,1,0.03948,0.03948,0.001,0.0005
0.37421,583.12,181.15,-1.206,0,4.489e+05,2.6813,1,0.03976,0.03976,0.001,0.0005
0.37492,583.07,181.49,-1.2232,0,4.4872e+05,2.6805,1,0.04004,0.04004,0.001,0.0005
0.37564,583.01,181.83,-1.2406,0,4.4853e+05,2.6797,1,0.04032,0.04032,0.001,0.0005
0.37636,582.96,182.17,-1.2587,0,4.4835e+05,2.6788,1,0.0406,0.0406,0.001,0.0005
0.37709,582.9,182.51,-1.2775,0,4.4817e+05,2.678,1,0.04088,0.04088,0.001,0.0005
0.37782,582.85,182.86,-1.2964,0,4.4799e+05,2.6772,1,0.04116,0.04116,0.001,0.0005
0.37854,582.8,183.2,-1.3153,0,4.4781e+05,2.6764,1,0.04144,0.04144,0.001,0.0005
0.37927,582.74,183.55,-1.3342,0,4.4763e+05,2.6755,1,0.04172,0.04172,0.001,0.0005
0.38001,582.69,183.89,-1.3537,0,4.4746e+05,2.6747,1,0.042,0.042,0.001,0.0005
0.38075,582.64,184.24,-1.3736,0,4.4729e+05,2.6739,1,0.04228,0.04228,0.001,0.0005
0.38149,582.59,184.6,-1.3936,0,4.4711e+05,2.6731,1,0.04256,0.04256,0.001,0.0005
0.38224,582.53,184.95,-1.4136,0,4.4694e+05,2.6723,1,0.04284,0.04284,0.001,0.0005
0.38298,582.48,185.3,-1.4336,0,4.4677e+05,2.6715,1,0.04312,0.04312,0.001,0.0005
0.38373,582.43,185.65,-1.4537,0,4.466e+05,2.6708,1,0.0434,0.0434,0.001,0.0005
0.38449,582.38,186.01,-1.4738,0,4.4643e+05,2.67,1,0.04368,0.04368,0.001,0.0005
0.38525,582.33,186.37,-1.494,0,4.4626e+05,2.6692,1,0.04396,0.04396,0.001,0.0005
0.38601,582.28,186.73,-1.5143,0,4.4609e+05,2.6684,1,0.04424,0.04424,0.001,0.0005
0.38677,582.23,187.09,-1.5345,0,4.4592e+05,2.6676,1,0.04452,0.04452,0.001,0.0005
0.38755,582.18,187.46,-1.5543,0,4.4576e+05,2.6669,1,0.0448,0.0448,0.001,0.0005
0.38832,582.13,187.83,-1.5741,0,4.4559e+05,2.6661,1,0.04508,0.04508,0.001,0.0005
0.3891,582.09,188.19,-1.5939,0,4.4543e+05,2.6654,1,0.04536,0.04536,0.001,0.0005
0.38988,582.04,188.56,-1.6137,0,4.4526e+05,2.6646,1,0.04564,0.04564,0.001,0.0005
0.39066,581.99,188.93,-1.6334,0,4.451e+05,2.6638,1,0.04592,0.04592,0.001,0.0005
0.39146,581.94,189.31,-1.652,0,4.4494e+05,2.6631,1,0.0462,0.0462,0.001,0.0005
0.39225,581.89,189.69,-1.6707,0,4.4477e+05,2.6623,1,0.04648,0.04648,0.001,0.0005
0.39305,581.84,190.06,-1.6894,0,4.4461e+05,2.6616,1,0.04676,0.04676,0.001,0.0005
0.39385,581.79,190.44,-1.7081,0,4.4445e+05,2.6608,1,0.04704,0.04704,0.001,0.0005
0.39466,581.74,190.82,-1.7263,0,4.4428e+05,2.66,1,0.04732,0.04732,0.001,0.0005
0.39548,581.7,191.21,-1.7434,0,4.4412e+05,2.6593,1,0.0476,0.0476,0.001,0.0005
0.3963,581.65,191.6,-1.7606,0,4.4395e+05,2.6585,1,0.04788,0.04788,0.001,0.0005
0.39712,581.6,191.99,-1.7778,0,4.4379e+05,2.6578,1,0.04816,0.04816,0.001,0.0005
0.39795,581.55,192.38,-1.7951,0,4.4362e+05,2.657,1,0.04844,0.04844,0.001,0.0005
0.39878,581.5,192.78,-1.8112,0,4.4345e+05,2.6562,1,0.04872,0.04872,0.001,0.0005
0.39963,581.45,193.18,-1.8266,0,4.4329e+05,2.6554,1,0.049,0.049,0.001,0.0005
0.40048,581.4,193.58,-1.8421,0,4.4312e+05,2.6546,1,0.04928,0.04928,0.001,0.0005
0.40133,581.35,193.98,-1.8576,0,4.4295e+05,2.6539,1,0.04956,0.04956,0.001,0.0005
0.40218,581.3,194.38,-1.8731,0,4.4278e+05,2.6531,1,0.04984,0.04984,0.001,0.0005
0.40305,581.25,194.8,-1.887,0,4.426e+05,2.6523,1,0.05012,0.05012,0.001,0.0005
0.40393,581.2,195.21,-1.9009,0,4.4243e+05,2.6514,1,0.0504,0.0504,0.001,0.0005
0.40481,581.15,195.63,-1.9147,0,4.4225e+05,2.6506,1,0.05068,0.05068,0.001,0.0005
0.40569,581.1,196.04,-1.9286,0,4.4208e+05,2.6498,1,0.05096,0.05096,0.001,0.0005
0.40657,581.04,196.46,-1.9421,0,4.419e+05,2.649,1,0.05124,0.05124,0.001,0.0005
0.40748,580.99,196.89,-1.9546,0,4.4172e+05,2.6481,1,0.05152,0.05152,0.001,0.0005
0.40839,580.94,197.32,-1.9671,0,4.4153e+05,2.6473,1,0.0518,0.0518,0.001,0.0005
0.40929,580.88,197.75,-1.9796,0,4.4135e+05,2.6464,1,0.05208,0.05208,0.001,0.0005
0.4102,580.83,198.18,-1.9921,0,4.4117e+05,2.6456,1,0.05236,0.05236,0.001,0.0005
0.41113,580.78,198.62,-2.004,0,4.4098e+05,2.6447,1,0.05264,0.05264,0.001,0.0005
0.41207,580.72,199.07,-2.0156,0,4.4078e+05,2.6438,1,0.05292,0.05292,0.001,0.0005
0.41301,580.67,199.51,-2.0272,0,4.4059e+05,2.6428,1,0.0532,0.0532,0.001,0.0005
0.41395,580.61,199.95,-2.0389,0,4.4039e+05,2.6419,1,0.05348,0.05348,0.001,0.0005
0.4149,580.55,200.4,-2.0505,0,4.402e+05,2.641,1,0.05376,0.05376,0.001,0.0005
0.41587,580.5,200.86,-2.0616,0,4.3999e+05,2.6401,1,0.05404,0.05404,0.001,0.0005
0.41684,580.44,201.32,-2.0727,0,4.3979e+05,2.6391,1,0.05432,0.05432,0.001,0.0005
0.41782,580.38,201.78,-2.0838,0,4.3959e+05,2.6381,1,0.0546,0.0546,0.001,0.0005
0.41879,580.32,202.24,-2.095,0,4.3938e+05,2.6372,1,0.05488,0.05488,0.001,0.0005
0.41979,580.26,202.71,-2.1061,0,4.3917e+05,2.6362,1,0.05516,0.05516,0.001,0.0005
0.42079,580.2,203.19,-2.1173,0,4.3895e+05,2.6351,1,0.05544,0.05544,0.001,0.0005
0.4218,580.14,203.66,-2.1284,0,4.3874e+05,2.6341,1,0.05572,0.05572,0.001,0.0005
0.42281,580.08,204.14,-2.1396,0,4.3852e+05,2.6331,1,0.056,0.056,0.001,0.0005
0.42382,580.02,204.62,-2.1509,0,4.383e+05,2.6321,1,0.05628,0.05628,0.001,0.0005
0.42486,579.95,205.11,-2.1623,0,4.3808e+05,2.631,1,0.05656,0.05656,0.001,0.0005
0.4259,579.89,205.6,-2.1738,0,4.3785e+05,2.6299,1,0.05684,0.05684,0.001,0.0005
0.42694,579.82,206.09,-2.1853,0,4.3762e+05,2.6289,1,0.05712,0.05712,0.001,0.0005
0.42799,579.76,206.58,-2.1968,0,4.3739e+05,2.6278,1,0.0574,0.0574,0.001,0.0005
0.42905,579.69,207.08,-2.2089,0,4.3716e+05,2.6267,1,0.05768,0.05768,0.001,0.0005
0.43013,579.63,207.59,-2.2211,0,4.3692e+05,2.6255,1,0.05796,0.05796,0.001,0.0005
0.43121,579.56,208.1,-2.2333,0,4.3668e+05,2.6244,1,0.05824,0.05824,0.001,0.0005
0.43228,579.49,208.61,-2.2455,0,4.3644e+05,2.6233,1,0.05852,0.05852,0.001,0.0005
0.43337,579.43,209.12,-2.2581,0,4.362e+05,2.6221,1,0.0588,0.0588,0.001,0.0005
0.43448,579.36,209.64,-2.2711,0,4.3595e+05,2.621,1,0.05908,0.05908,0.001,0.0005
0.43559,579.29,210.17,-2.2841,0,4.3571e+05,2.6198,1,0.05936,0.05936,0.001,0.0005
0.4367,579.22,210.69,-2.2972,0,4.3546e+05,2.6186,1,0.05964,0.05964,0.001,0.0005
0.43781,579.15,211.21,-2.3103,0,4.3521e+05,2.6174,1,0.05992,0.05992,0.001,0.0005
0.43896,579.07,211.75,-2.3243,0,4.3495e+05,2.6162,1,0.0602,0.0602,0.001,0.0005
0.4401,579,212.29,-2.3383,0,4.347e+05,2.615,1,0.06048,0.06048,0.001,0.0005
0.44125,578.93,212.83,-2.3523,0,4.3444e+05,2.6138,1,0.06076,0.06076,0.001,0.0005
0.44239,578.86,213.37,-2.3664,0,4.3418e+05,2.6126,1,0.06104,0.06104,0.001,0.0005
0.44356,578.78,213.92,-2.3809,0,4.3392e+05,2.6113,1,0.06132,0.06132,0.001,0.0005
0.44474,578.71,214.47,-2.3958,0,4.3365e+05,2.61,1,0.0616,0.0616,0.001,0.0005
0.44592,578.63,215.02,-2.4106,0,4.3339e+05,2.6088,1,0.06188,0.06188,0.001,0.0005
0.4471,578.56,215.58,-2.4255,0,4.3312e+05,2.6075,1,0.06216,0.06216,0.001,0.0005
0.44829,578.48,216.14,-2.4407,0,4.3285e+05,2.6063,1,0.06244,0.06244,0.001,0.0005
0.4495,578.4,216.71,-2.4562,0,4.3258e+05,2.605,1,0.06272,0.06272,0.001,0.0005
0.45071,578.32,217.28,-2.4718,0,4.3231e+05,2.6037,1,0.063,0.063,0.001,0.0005
0.45192,578.24,217.85,-2.4875,0,4.3203e+05,2.6024,1,0.06328,0.06328,0.001,0.0005
0.45314,578.16,218.42,-2.5032,0,4.3176e+05,2.6011,1,0.06356,0.06356,0.001,0.0005
0.45438,578.08,219,-2.5192,0,4.3148e+05,2.5998,1,0.06384,0.06384,0.001,0.0005
0.45563,578,219.59,-2.5353,0,4.312e+05,2.5984,1,0.06412,0.06412,0.001,0.0005
0.45687,577.92,220.17,-2.5514,0,4.3092e+05,2.5971,1,0.0644,0.0644,0.001,0.0005
0.45812,577.84,220.75,-2.5675,0,4.3064e+05,2.5958,1,0.06468,0.06468,0.001,0.0005
0.4594,577.75,221.35,-2.5837,0,4.3035e+05,2.5944,1,0.06496,0.06496,0.001,0.0005
0.46067,577.67,221.95,-2.5999,0,4.3006e+05,2.5931,1,0.06524,0.06524,0.001,0.0005
0.46195,577.58,222.55,-2.6162,0,4.2977e+05,2.5917,1,0.06552,0.06552,0.001,0.0005
0.46323,577.5,223.15,-2.6325,0,4.2948e+05,2.5903,1,0.0658,0.0658,0.001,0.0005
0.46454,577.41,223.77,-2.6485,0,4.2918e+05,2.5889,1,0.06608,0.06608,0.001,0.0005
0.46585,577.32,224.38,-2.6644,0,4.2888e+05,2.5875,1,0.06636,0.06636,0.001,0.0005
0.46717,577.23,225,-2.6803,0,4.2859e+05,2.5861,1,0.06664,0.06664,0.001,0.0005
0.46848,577.14,225.61,-2.6963,0,4.2829e+05,2.5847,1,0.06692,0.06692,0.001,0.0005
0.46983,577.05,226.24,-2.7117,0,4.2798e+05,2.5833,1,0.0672,0.0672,0.001,0.0005
0.47118,576.96,226.87,-2.7269,0,4.2767e+05,2.5818,1,0.06748,0.06748,0.001,0.0005
0.47253,576.87,227.51,-2.7422,0,4.2736e+05,2.5804,1,0.06776,0.06776,0.001,0.0005
0.47388,576.77,228.14,-2.7575,0,4.2705e+05,2.5789,1,0.06804,0.06804,0.001,0.0005
0.47526,576.68,228.78,-2.7719,0,4.2674e+05,2.5775,1,0.06832,0.06832,0.001,0.0005
0.47665,576.58,229.43,-2.7858,0,4.2642e+05,2.576,1,0.0686,0.0686,0.001,0.0005
0.47805,576.48,230.09,-2.7998,0,4.2609e+05,2.5744,1,0.06888,0.06888,0.001,0.0005
0.47944,576.39,230.74,-2.8137,0,4.2577e+05,2.5729,1,0.06916,0.06916,0.001,0.0005
0.48086,576.28,231.4,-2.8269,0,4.2544e+05,2.5714,1,0.06944,0.06944,0.001,0.0005
0.48229,576.18,232.07,-2.8393,0,4.2511e+05,2.5698,1,0.06972,0.06972,0.001,0.0005
0.48373,576.08,232.74,-2.8518,0,4.2477e+05,2.5682,1,0.07,0.07,0.001,0.0005
0.48517,575.98,233.41,-2.8643,0,4.2444e+05,2.5667,1,0.07028,0.07028,0.001,0.0005
0.48663,575.87,234.09,-2.8758,0,4.2409e+05,2.5651,1,0.07056,0.07056,0.001,0.0005
0.48811,575.76,234.78,-2.8862,0,4.2374e+05,2.5634,1,0.07084,0.07084,0.001,0.0005
0.4896,575.65,235.47,-2.8967,0,4.2339e+05,2.5618,1,0.07112,0.07112,0.001,0.0005
